stamp_sec,stamp_nsec,stamp_ns,name,x,y,z,theta,qx,qy,qz,qw
1783946533,518975005,1783946533518975005,Pololu10,-0.9222137928,-1.003256798,0.05100905895,-0.02359923953,0.01572029293,-0.01363003626,-0.01158327423,0.9997165203
1783946533,529097757,1783946533529097757,Pololu10,-0.9199776053,-1.003425121,0.05117470399,-0.02190048868,0.01442055404,-0.00949538406,-0.0108127743,0.9997925162
1783946533,538997677,1783946533538997677,Pololu10,-0.9179550409,-1.003584385,0.05133515224,-0.02002507214,0.01366798207,-0.006693902425,-0.009921151213,0.9998349547
1783946533,549046737,1783946533549046737,Pololu10,-0.9159268737,-1.003617048,0.05135276169,-0.02049738826,0.01359409932,-0.007497333456,-0.01014669146,0.9998281002
1783946533,559199173,1783946533559199173,Pololu10,-0.9139928222,-1.003566384,0.05140748993,-0.02373400238,0.01375689823,-0.0102685811,-0.01172473375,0.9997838736
1783946533,568874080,1783946533568874080,Pololu10,-0.91211766,-1.003479719,0.05129337311,-0.0278080658,0.01428241935,-0.01292750519,-0.01371693518,0.9997203946
1783946533,578843092,1783946533578843092,Pololu10,-0.9100064635,-1.00347805,0.05127109215,-0.02700030644,0.01347593218,-0.01329072006,-0.01331833564,0.9997321963
1783946533,589130677,1783946533589130677,Pololu10,-0.9079137444,-1.003552437,0.05128375068,-0.02670859296,0.01431464031,-0.01353601925,-0.01315788273,0.9997193217
1783946533,599240946,1783946533599240946,Pololu10,-0.9057568312,-1.003629565,0.05130773038,-0.02265558946,0.01150281448,-0.0103744166,-0.01120716147,0.9998172522
1783946533,608757930,1783946533608757930,Pololu10,-0.9035866261,-1.003693819,0.05143026635,-0.02065991772,0.01181454305,-0.008431104012,-0.01022980083,0.9998423457
1783946533,618832973,1783946533618832973,Pololu10,-0.901479423,-1.003731966,0.05136168376,-0.02033755924,0.01111613866,-0.008930861019,-0.01006875467,0.9998476505
1783946533,629294660,1783946533629294660,Pololu10,-0.8995165825,-1.003819108,0.0514232628,-0.02130300086,0.01277160924,-0.01241415087,-0.01049117651,0.9997863173
1783946533,639366897,1783946533639366897,Pololu10,-0.8974660039,-1.00387609,0.05139440671,-0.02563826866,0.01262170821,-0.01432178356,-0.01263513602,0.9997379184
1783946533,648856897,1783946533648856897,Pololu10,-0.8953236341,-1.003856897,0.05142434686,-0.02696852594,0.01446567196,-0.01598402485,-0.01324892789,0.9996798635
1783946533,658718079,1783946533658718079,Pololu10,-0.8930906653,-1.003826022,0.05136848614,-0.0261107276,0.01399786025,-0.01454698388,-0.0128485458,0.9997136593
1783946533,668948379,1783946533668948379,Pololu10,-0.8906828165,-1.00391984,0.0515251793,-0.01949260925,0.01094610989,-0.01102470793,-0.009624293074,0.9998330474
1783946533,679053728,1783946533679053728,Pololu10,-0.8885853291,-1.003979683,0.0515838787,-0.01733647501,0.01177707035,-0.01240036357,-0.008520696312,0.9998174906
1783946533,689077839,1783946533689077839,Pololu10,-0.8863109946,-1.004038811,0.05153811723,-0.01510063272,0.009751159698,-0.01280072052,-0.007423927542,0.9998429418
1783946533,698752394,1783946533698752394,Pololu10,-0.8839198351,-1.004117131,0.05159669369,-0.01288701574,0.01136973966,-0.01109875552,-0.006316496059,0.9998538494
1783946533,708836976,1783946533708836976,Pololu10,-0.8815965652,-1.004202843,0.05149092525,-0.01267767256,0.01078345254,-0.01033388358,-0.00622671051,0.9998691082
1783946533,718648435,1783946533718648435,Pololu10,-0.8790901303,-1.004256129,0.05156292021,-0.01363767529,0.008842549287,-0.009545405395,-0.006733716466,0.999892652
1783946533,729216730,1783946533729216730,Pololu10,-0.8767911792,-1.004349709,0.0516122207,-0.01392481482,0.01202858891,-0.009725626558,-0.006844880991,0.9998570085
1783946533,738819882,1783946533738819882,Pololu10,-0.8744570613,-1.004414558,0.05162167922,-0.01450168182,0.01327324472,-0.01090700645,-0.007105348166,0.9998272061
1783946533,748985701,1783946533748985701,Pololu10,-0.872013092,-1.004512787,0.0516842939,-0.01514960731,0.01304122247,-0.01004180219,-0.007443272509,0.9998369217
